Date,Open ,High,Low,Close,Adj Close,Volume,Datetimes
"Oct 13, 2021",632.18,632.18,622.1,629.76,629.76,"2,420,300",2021-10-13
"Oct 14, 2021",632.23,636.88,626.79,633.8,633.8,"2,671,700",2021-10-14
"Oct 15, 2021",638,639.42,625.16,628.29,628.29,"4,116,900",2021-10-15
"Oct 18, 2021",632.1,638.41,620.59,637.97,637.97,"4,669,100",2021-10-18
"Oct 19, 2021",636.97,641,632.3,639,639,"7,633,100",2021-10-19
"Oct 20, 2021",625.57,637.4,617.15,625.14,625.14,"10,622,000",2021-10-20
"Oct 21, 2021",628.89,654.01,628.65,653.16,653.16,"8,437,100",2021-10-21
"Oct 22, 2021",651.81,665.46,651.81,664.78,664.78,"6,186,000",2021-10-22
"Oct 25, 2021",663.74,675.88,657.07,671.66,671.66,"3,833,500",2021-10-25
"Oct 26, 2021",673.76,676.49,662.77,668.52,668.52,"2,904,800",2021-10-26
"Oct 27, 2021",669,671.41,661.85,662.92,662.92,"2,276,900",2021-10-27
"Oct 28, 2021",670.95,676.8,668.03,674.05,674.05,"2,859,400",2021-10-28
"Oct 29, 2021",673.06,690.97,671.24,690.31,690.31,"3,825,300",2021-10-29
"Nov 1, 2021",689.06,689.97,676.54,681.17,681.17,"3,110,900",2021-11-01
"Nov 2, 2021",683.11,687.68,673.82,677.72,677.72,"3,888,600",2021-11-02
"Nov 3, 2021",677.27,689.39,677.27,688.29,688.29,"2,334,900",2021-11-03
"Nov 4, 2021",685.89,685.94,665.5,668.4,668.4,"4,865,000",2021-11-04
"Nov 5, 2021",663.97,665.64,645.01,645.72,645.72,"5,283,500",2021-11-05
"Nov 8, 2021",650.29,656,643.79,651.45,651.45,"2,887,500",2021-11-08
"Nov 9, 2021",653.7,660.5,650.52,655.99,655.99,"2,415,600",2021-11-09
"Nov 10, 2021",653.01,660.33,642.11,646.91,646.91,"2,405,800",2021-11-10
"Nov 11, 2021",650.24,665.82,649.71,657.58,657.58,"2,868,300",2021-11-11
"Nov 12, 2021",660.01,683.34,653.82,682.61,682.61,"4,198,400",2021-11-12
"Nov 15, 2021",681.24,685.26,671.49,679.33,679.33,"2,872,200",2021-11-15
"Nov 16, 2021",678.27,688.36,676.9,687.4,687.4,"2,077,400",2021-11-16
"Nov 17, 2021",690,700.99,686.09,691.69,691.69,"2,732,800",2021-11-17
"Nov 18, 2021",691.61,691.74,679.74,682.02,682.02,"2,012,900",2021-11-18
"Nov 19, 2021",692.35,694.16,675,678.8,678.8,"2,613,700",2021-11-19
"Nov 22, 2021",676.02,679.48,656.47,659.2,659.2,"2,764,400",2021-11-22
"Nov 23, 2021",658.18,666.43,646.05,654.06,654.06,"2,320,200",2021-11-23
"Nov 24, 2021",658.01,661.44,651.1,658.29,658.29,"1,867,300",2021-11-24
"Nov 26, 2021",675,676.41,660.67,665.64,665.64,"2,872,500",2021-11-26
"Nov 29, 2021",663.2,667.99,658.29,663.84,663.84,"2,529,400",2021-11-29
"Nov 30, 2021",668.2,675.38,640.01,641.9,641.9,"5,608,900",2021-11-30
"Dec 1, 2021",649.48,654.52,617.07,617.77,617.77,"3,882,800",2021-12-01
"Dec 2, 2021",617.1,625.36,612.88,616.47,616.47,"3,331,100",2021-12-02
"Dec 3, 2021",622.75,625.5,594,602.13,602.13,"4,829,300",2021-12-03
"Dec 6, 2021",606.01,617.29,601,612.69,612.69,"3,075,700",2021-12-06
"Dec 7, 2021",619.83,628.89,611.4,625.58,625.58,"3,125,200",2021-12-07
"Dec 8, 2021",630,632.46,623.2,628.08,628.08,"2,220,300",2021-12-08
"Dec 9, 2021",627.58,630.24,610.44,611,611,"2,376,300",2021-12-09
"Dec 10, 2021",616.78,617.74,605.88,611.66,611.66,"2,748,800",2021-12-10
"Dec 13, 2021",612,612.64,599.52,604.56,604.56,"2,517,900",2021-12-13
"Dec 14, 2021",598.71,602.29,588.13,597.99,597.99,"2,984,500",2021-12-14
"Dec 15, 2021",598.18,605.69,584.51,605.04,605.04,"2,866,200",2021-12-15
"Dec 16, 2021",597.09,602.83,588,591.06,591.06,"3,143,200",2021-12-16
"Dec 17, 2021",591.61,593.25,581.74,586.73,586.73,"4,386,900",2021-12-17
"Dec 20, 2021",586.43,602.88,584.26,593.74,593.74,"3,358,400",2021-12-20
"Dec 21, 2021",597.54,607.82,593.86,604.92,604.92,"2,319,400",2021-12-21
"Dec 22, 2021",603.36,614.82,602.63,614.24,614.24,"2,335,700",2021-12-22
"Dec 23, 2021",616.4,616.88,607.57,614.09,614.09,"1,621,100",2021-12-23
"Dec 27, 2021",615,615,609.25,613.12,613.12,"2,061,500",2021-12-27
"Dec 28, 2021",614.95,618.41,609.69,610.71,610.71,"1,882,800",2021-12-28
"Dec 29, 2021",610.71,613.98,604.68,610.54,610.54,"1,287,200",2021-12-29
"Dec 30, 2021",612.99,620.61,611.24,612.09,612.09,"1,625,100",2021-12-30
"Dec 31, 2021",610.01,614.08,602.05,602.44,602.44,"1,995,900",2021-12-31
"Jan 3, 2022",605.61,609.99,590.56,597.37,597.37,"3,067,500",2022-01-03
"Jan 4, 2022",599.91,600.41,581.6,591.15,591.15,"4,393,100",2022-01-04
"Jan 5, 2022",592,592.84,566.88,567.52,567.52,"4,148,700",2022-01-05
"Jan 6, 2022",554.34,563.36,542.01,553.29,553.29,"5,711,800",2022-01-06
"Jan 7, 2022",549.46,553.43,538.22,541.06,541.06,"3,382,900",2022-01-07
"Jan 10, 2022",538.49,543.69,526.32,539.85,539.85,"4,486,100",2022-01-10
"Jan 11, 2022",536.99,543.91,530.07,540.84,540.84,"3,077,800",2022-01-11
"Jan 12, 2022",544.27,544.27,532.02,537.22,537.22,"3,787,400",2022-01-12
"Jan 13, 2022",537.06,540.79,518.26,519.2,519.2,"4,475,100",2022-01-13
"Jan 14, 2022",517.6,538.37,511.88,525.69,525.69,"7,861,100",2022-01-14
"Jan 18, 2022",520.08,521.75,508.68,510.8,510.8,"4,839,100",2022-01-18
"Jan 19, 2022",515,523.21,510.51,515.86,515.86,"4,353,500",2022-01-19
"Jan 20, 2022",517.75,526.64,506.93,508.25,508.25,"12,659,000",2022-01-20
"Jan 21, 2022",400.43,409.15,379.99,397.5,397.5,"58,904,300",2022-01-21
"Jan 24, 2022",383.91,387.26,351.46,387.15,387.15,"32,346,000",2022-01-24
"Jan 25, 2022",379.14,387.71,365.13,366.42,366.42,"15,145,800",2022-01-25
"Jan 26, 2022",378.27,382.66,356.62,359.7,359.7,"12,684,000",2022-01-26
"Jan 27, 2022",382.06,394.8,378.1,386.7,386.7,"24,324,700",2022-01-27
"Jan 28, 2022",386.76,387,372.08,384.36,384.36,"11,966,600",2022-01-28
"Jan 31, 2022",401.97,427.7,398.2,427.14,427.14,"20,047,500",2022-01-31
"Feb 1, 2022",432.96,458.48,425.54,457.13,457.13,"22,568,100",2022-02-01
"Feb 2, 2022",448.25,451.98,426.48,429.48,429.48,"14,346,000",2022-02-02
"Feb 3, 2022",421.44,429.26,404.28,405.6,405.6,"9,905,200",2022-02-03
"Feb 4, 2022",407.31,412.77,396.64,410.17,410.17,"7,789,800",2022-02-04
"Feb 7, 2022",410.17,412.35,393.55,402.1,402.1,"8,232,900",2022-02-07
"Feb 8, 2022",398.18,406.61,395.83,403.53,403.53,"6,818,500",2022-02-08
"Feb 9, 2022",408.65,412.98,398.79,412.89,412.89,"7,738,200",2022-02-09
"Feb 10, 2022",402.1,408,396.36,406.27,406.27,"8,452,900",2022-02-10
"Feb 11, 2022",405.33,411.61,387.65,391.31,391.31,"7,558,900",2022-02-11
"Feb 14, 2022",387.59,409.36,386.89,396.57,396.57,"7,202,200",2022-02-14
"Feb 15, 2022",403.79,409.16,401.01,407.46,407.46,"5,392,300",2022-02-15
"Feb 16, 2022",401.53,401.56,390.38,398.08,398.08,"5,277,700",2022-02-16
"Feb 17, 2022",394.24,399.11,385.7,386.67,386.67,"4,669,200",2022-02-17
"Feb 18, 2022",392.53,402.87,389.05,391.29,391.29,"6,801,700",2022-02-18
"Feb 22, 2022",388.95,392.42,373.02,377.38,377.38,"6,697,500",2022-02-22
"Feb 23, 2022",382.72,386,366.66,367.46,367.46,"4,614,300",2022-02-23
"Feb 24, 2022",355.09,390.73,354.72,390.03,390.03,"7,068,700",2022-02-24
"Feb 25, 2022",386.61,391.29,375.58,390.8,390.8,"4,841,600",2022-02-25
"Feb 28, 2022",387.33,397.75,382.13,394.52,394.52,"5,035,000",2022-02-28
"Mar 1, 2022",391.6,395,383.71,386.24,386.24,"3,290,400",2022-03-01
"Mar 2, 2022",388.93,389.22,375.21,380.03,380.03,"5,356,800",2022-03-02
"Mar 3, 2022",386,386.12,364.65,368.07,368.07,"6,076,800",2022-03-03
"Mar 4, 2022",368,374.82,357.17,361.73,361.73,"5,325,500",2022-03-04
"Mar 7, 2022",360.41,362,350.2,350.26,350.26,"5,708,400",2022-03-07
"Mar 8, 2022",349.8,358.86,340.67,341.76,341.76,"6,428,700",2022-03-08
"Mar 9, 2022",357.69,364.14,350.51,358.79,358.79,"6,520,200",2022-03-09
"Mar 10, 2022",356.2,367.02,353.3,356.77,356.77,"4,807,800",2022-03-10
"Mar 11, 2022",361.19,363.36,340,340.32,340.32,"4,819,900",2022-03-11
"Mar 14, 2022",338.72,341.32,329.82,331.01,331.01,"5,907,800",2022-03-14
"Mar 15, 2022",335.1,345.36,332.36,343.75,343.75,"5,460,600",2022-03-15
"Mar 16, 2022",348.2,359.99,343.06,357.53,357.53,"6,982,500",2022-03-16
"Mar 17, 2022",359.7,373.31,354.88,371.4,371.4,"5,818,300",2022-03-17
"Mar 18, 2022",372,381.8,368.47,380.6,380.6,"8,324,800",2022-03-18
"Mar 21, 2022",378.02,381.82,368.94,374.59,374.59,"4,866,500",2022-03-21
"Mar 22, 2022",371.14,386.66,366.76,382.92,382.92,"4,242,800",2022-03-22
"Mar 23, 2022",379.77,382.46,374.49,374.49,374.49,"3,729,000",2022-03-23
"Mar 24, 2022",379.76,379.76,368.9,375.71,375.71,"3,888,500",2022-03-24
"Mar 25, 2022",377.07,377.64,366.43,373.85,373.85,"3,574,500",2022-03-25
"Mar 28, 2022",375.23,380.28,366.73,378.51,378.51,"4,323,400",2022-03-28
"Mar 29, 2022",384.39,396.5,380.33,391.82,391.82,"5,880,700",2022-03-29
"Mar 30, 2022",389.55,392.7,378.63,381.47,381.47,"4,023,300",2022-03-30
"Mar 31, 2022",383.59,384,373.61,374.59,374.59,"4,134,700",2022-03-31
"Apr 1, 2022",376.8,380.87,368.5,373.47,373.47,"4,644,200",2022-04-01
"Apr 4, 2022",373.55,396.02,373.13,391.5,391.5,"7,001,800",2022-04-04
"Apr 5, 2022",389.3,390,377.31,380.15,380.15,"4,234,500",2022-04-05
"Apr 6, 2022",374.15,376.47,362.73,368.35,368.35,"4,354,900",2022-04-06
"Apr 7, 2022",365,368.54,353.69,362.15,362.15,"4,948,900",2022-04-07
"Apr 8, 2022",361.96,362.5,354.87,355.88,355.88,"4,025,200",2022-04-08
"Apr 11, 2022",350,354.78,345.2,348,348,"3,777,100",2022-04-11
"Apr 12, 2022",355.91,359.41,342.25,344.1,344.1,"3,824,300",2022-04-12
"Apr 13, 2022",343.92,352,341.16,350.43,350.43,"3,231,000",2022-04-13
"Apr 14, 2022",350.95,352,339.86,341.13,341.13,"4,343,800",2022-04-14
"Apr 18, 2022",340,342.36,331.62,337.86,337.86,"5,105,000",2022-04-18
"Apr 19, 2022",333.22,351.68,333.22,348.61,348.61,"20,906,900",2022-04-19
"Apr 20, 2022",245.2,248.7,212.51,226.19,226.19,"133,387,500",2022-04-20
"Apr 21, 2022",220,227.68,211.52,218.22,218.22,"53,501,600",2022-04-21
"Apr 22, 2022",220.18,226.27,210.05,215.52,215.52,"37,515,100",2022-04-22
"Apr 25, 2022",213.81,216.66,204.51,209.91,209.91,"28,152,000",2022-04-25
